,feature,class_label
68,"[-7.8283423e+02  1.1881035e+02  3.7319322e+00  5.2021055e+00
 -1.1195053e+00  7.5981545e+00 -6.5817499e+00  1.5770345e+00
  1.8045756e-01 -1.4596112e+00 -8.0935631e+00  1.4094256e-01
 -2.8233392e+00 -2.7584321e+00 -4.8405361e+00 -3.7139461e+00
 -1.8894005e+00  3.0093331e+00 -3.5643194e+00  1.2415265e+00
 -2.2872739e+00 -1.3552862e-01 -3.1839073e+00 -1.8950276e-03
 -5.3307428e+00  2.1385782e+00 -2.6815102e+00 -3.0672460e+00
 -2.5038393e+00  2.9483240e+00 -8.1146300e-01  8.8539141e-01
 -6.0479364e+00 -8.0431360e-01 -1.8389659e+00 -1.5699470e+00
 -3.3482821e+00  8.9506733e-01 -2.5255954e+00  2.2519064e+00]",0
69,"[-7.8493976e+02  1.1669024e+02  1.9222647e+00  1.4146031e+00
 -8.0394930e-01  1.0727307e+01 -4.4971251e+00  3.8517947e+00
 -1.8006758e-01 -7.7701962e-01 -1.0502939e+01 -2.9991834e+00
 -4.5509238e+00 -4.1877356e+00 -3.9427030e+00 -2.2809532e+00
  2.0227663e-02  4.4619379e+00 -3.2112575e+00  5.9854245e-01
 -2.6126010e+00 -1.3542914e+00 -4.0221267e+00 -6.3256514e-01
 -5.8224716e+00  3.3287880e+00 -2.5536337e+00 -1.0158151e+00
 -2.5405307e+00  1.8269911e+00  3.4590024e-01  2.3741770e+00
 -4.7489867e+00  3.6327913e-01 -1.3816481e+00 -1.0629669e+00
 -1.7922332e+00  2.8140266e+00 -8.9159936e-01  4.7185197e+00]",0
70,"[-7.7675452e+02  1.1960292e+02 -1.7725321e-02  5.5270815e+00
  3.6205757e+00  1.3446668e+01 -2.7821586e+00  5.2063313e+00
  2.4895864e+00  9.6726157e-02 -1.1132989e+01 -4.2197890e+00
 -4.4516268e+00 -5.7241616e+00 -5.6800098e+00 -4.1341572e+00
 -2.4453242e+00  2.2953441e+00 -5.2124414e+00 -8.3085740e-01
 -4.3284912e+00 -2.7630551e+00 -5.6696210e+00 -3.5751722e+00
 -8.1747694e+00  1.3680893e+00 -5.5576258e+00 -4.0544229e+00
 -2.7595844e+00  3.5443249e-01 -1.1154637e+00  1.5073483e+00
 -5.8624458e+00  8.9612901e-01 -7.8303134e-01 -8.4710413e-01
 -2.4685798e+00  2.0876746e+00  6.7141615e-02  5.7804685e+00]",0
71,"[-7.3616809e+02  1.1919868e+02  2.1842625e+01 -1.4260920e+00
  7.9025269e+00  1.0067777e+01  1.0381700e+00 -1.8622359e+00
 -1.9642139e-02 -5.2477508e+00 -9.6355419e+00 -3.7884901e+00
 -2.9042175e+00 -5.5761032e+00 -4.7609663e+00 -5.2688417e+00
 -1.6382881e+00 -5.6050581e-01 -4.6091957e+00 -4.3793979e+00
 -2.2983012e+00 -4.2328062e+00 -2.8741980e+00 -1.0973800e+00
 -2.3323333e+00 -1.4737587e+00 -4.1987724e+00 -4.4296880e+00
 -2.1654877e-01  3.4752730e-01  4.5387458e-02 -1.7056702e+00
 -3.5580845e+00  2.3769568e-01  1.7133416e+00 -1.0972583e+00
 -9.8832123e-02  1.5014228e-01  1.4340706e-01  2.2162135e+00]",0
72,"[-7.82626709e+02  1.17095535e+02  3.53263307e+00  2.78576446e+00
 -2.76560545e+00  8.75053406e+00 -5.75054598e+00  1.73516035e+00
 -1.52138436e+00 -1.59364021e+00 -1.06423435e+01 -7.54562914e-01
 -3.66014194e+00 -5.40987444e+00 -5.15300655e+00 -4.75448942e+00
 -8.49748254e-01  4.24453545e+00 -4.71173620e+00  1.65540183e+00
 -1.47881627e+00 -8.97231817e-01 -4.27422905e+00 -1.08980811e+00
 -7.39054632e+00 -1.97978124e-01 -3.90910769e+00 -1.94073308e+00
 -2.59179759e+00  3.62713838e+00  4.87607539e-01  2.38249707e+00
 -3.84391236e+00  1.01543331e+00 -7.56688356e-01 -4.75587606e-01
 -2.91956019e+00  8.64793956e-01 -1.41228926e+00  4.49274015e+00]",0
73,"[-7.7812238e+02  1.2030161e+02 -2.6734033e-01  8.6666979e-02
 -3.6930780e+00  7.9015379e+00 -5.6170278e+00  2.0105002e+00
 -2.8849456e+00 -3.9479756e+00 -1.0061652e+01 -2.4349077e+00
 -4.2984495e+00 -4.4539981e+00 -3.5106134e+00 -1.6460969e+00
 -1.9375942e+00  3.9486754e+00 -4.3172131e+00 -3.4712982e-01
 -1.9565594e+00 -4.0454030e-02 -2.5228999e+00 -5.9891218e-01
 -7.9433055e+00  4.0798858e-01 -5.1025195e+00 -2.6262791e+00
 -1.1212486e+00  2.1680689e+00  1.3270895e-01  2.1499083e+00
 -4.2435040e+00  1.7371168e+00 -8.0813211e-01 -1.0082644e+00
 -3.2209680e+00  6.6878819e-01 -1.8812516e+00  3.2563381e+00]",0
74,"[-7.43110168e+02  1.21562996e+02 -4.69751549e+00  9.06127548e+00
 -5.78002596e+00  1.15505304e+01 -8.53172874e+00  3.71640706e+00
  1.09878325e+00 -2.38941050e+00 -1.21833191e+01 -6.24560356e-01
 -5.13163948e+00 -4.45638990e+00 -3.48959875e+00 -6.50139189e+00
  3.72750998e+00  1.39746213e+00 -5.01146078e+00  2.16798973e+00
 -1.22326458e+00 -4.17292863e-02 -3.34594035e+00 -1.23497748e+00
 -6.92447996e+00  3.41535258e+00 -4.96065664e+00 -2.42668915e+00
 -1.67363322e+00  1.10030735e+00  9.93854821e-01  1.24069095e+00
 -4.20685959e+00 -2.81374276e-01 -1.50209332e+00 -1.46053183e+00
 -2.61540365e+00 -9.66601849e-01 -1.03636408e+00  4.03560972e+00]",0
75,"[-7.8144098e+02  1.1512289e+02  1.0062350e+00  5.7812562e+00
 -1.1938037e+00  8.5255070e+00 -4.0580230e+00  4.4467640e+00
 -1.4504836e+00 -1.0454726e+00 -1.1017147e+01 -3.3846653e+00
 -4.5762639e+00 -3.9057574e+00 -3.9661627e+00 -3.1579075e+00
 -4.9688923e-01  4.2759805e+00 -4.7597742e+00  9.1608471e-01
 -9.8221624e-01 -3.4118715e-01 -3.6088257e+00 -1.8042465e+00
 -7.7785172e+00  1.5114616e+00 -5.5219655e+00 -2.8653350e+00
 -3.6673217e+00 -9.4206625e-01 -1.4609445e+00  1.9634764e+00
 -4.9951625e+00 -1.9999620e-01 -2.4871738e+00 -2.1086185e+00
 -2.5982866e+00  2.6107647e+00 -1.6153022e+00  3.6033630e+00]",0
76,"[-7.3853632e+02  1.2519090e+02 -1.7065229e+01 -1.7315536e+00
 -1.0806910e+01  1.0316524e+01  4.8566595e-02  4.5244699e+00
 -5.4784303e+00  1.6494524e+00 -6.7194214e+00 -2.5847213e+00
 -5.7127266e+00 -6.1947408e+00 -1.3225524e+00 -1.8192679e+00
 -2.8710525e+00  8.1164807e-02 -4.0597515e+00  8.0797619e-01
 -3.1794622e+00  1.3078421e-01 -1.0405751e+00  1.6399444e+00
 -4.7754154e+00  2.0433092e+00 -4.8299823e+00 -3.5413668e+00
 -5.2948270e+00 -2.9389891e-01 -2.2807285e-01  3.8606312e+00
 -3.0541718e+00 -3.6506394e-01 -2.4479473e+00 -8.4781253e-01
 -1.5422549e+00  1.5300106e+00 -3.0200708e+00  1.9560792e+00]",0
77,"[-7.68544556e+02  1.19298134e+02 -6.36748409e+00 -1.53853333e+00
 -5.30071831e+00  1.17890472e+01 -1.43298531e+00  3.73100758e+00
 -9.03308094e-01 -9.05867398e-01 -1.09384556e+01 -2.83491898e+00
 -6.32007599e+00 -5.40919971e+00 -2.01945138e+00 -3.26192188e+00
 -2.38832974e+00  2.90993571e+00 -4.90638876e+00  6.82393491e-01
 -6.77050054e-01 -2.45484209e+00 -5.32540655e+00 -1.86766788e-01
 -6.01788378e+00  1.78172410e+00 -4.32056904e+00 -2.42838717e+00
 -2.54758525e+00  7.00383246e-01 -1.43953824e+00  3.21653056e+00
 -2.96097708e+00  5.61349571e-01 -2.09550452e+00 -2.60341787e+00
 -2.33691311e+00  3.66953945e+00 -1.35901952e+00  2.59046435e+00]",0
78,"[-8.0081958e+02  1.1206993e+02  3.7655392e+00  1.3586842e+00
  4.5518956e+00  1.2725711e+01 -2.4219775e+00  3.3475921e+00
 -8.8563412e-02 -1.7764249e+00 -1.0574889e+01 -3.3836002e+00
 -5.8242736e+00 -5.4889545e+00 -5.7031326e+00 -2.5028515e+00
 -7.9584277e-01  5.3487034e+00 -2.5049281e+00  1.4886969e+00
 -2.4326088e+00 -1.5272143e+00 -3.9107225e+00 -1.5896353e+00
 -5.7461758e+00  1.6808115e+00 -4.4473619e+00 -3.1194851e+00
 -4.3010564e+00  5.7947505e-01 -2.3559336e-01  2.4191206e+00
 -3.2962923e+00  1.1588970e+00 -2.6472931e+00 -1.0353479e+00
 -6.1183143e-01  4.5248160e+00  4.9153417e-01  4.4847870e+00]",0
79,"[-7.6647882e+02  1.1596554e+02 -5.1412363e+00  3.5183461e+00
 -3.9267220e+00  8.1158199e+00 -7.1457195e+00  1.9397491e+00
 -5.7128158e+00  1.0688961e+00 -6.3102117e+00 -1.7065862e+00
 -5.2804770e+00 -3.4967339e+00 -3.4302287e+00 -4.1008253e+00
 -1.3526078e+00 -1.7286623e+00 -8.4209766e+00 -1.2841755e+00
 -2.5192118e+00 -4.6212795e-01 -1.8119593e+00  4.4162474e+00
 -2.3855689e+00  4.4820347e+00 -1.8841214e+00 -1.0102507e+00
 -3.2214983e+00 -5.2999419e-01 -1.6204590e+00  1.9876341e+00
 -2.8294766e+00  1.0012711e+00 -2.6492970e+00 -2.4360456e+00
 -3.0578620e+00  1.8198074e+00 -2.9114916e+00  1.9300448e+00]",0
80,"[-7.9532007e+02  1.1065178e+02  1.4838617e+00  1.1384079e+00
 -8.4996533e-01  1.0583513e+01 -4.1288505e+00  7.3150510e-01
 -1.5983208e+00 -1.9482056e+00 -1.1071725e+01 -1.9564759e+00
 -4.9817691e+00 -4.7087703e+00 -2.1899161e+00 -1.7245409e+00
 -1.5811318e+00  5.1419773e+00 -4.0594106e+00  1.0199803e+00
 -1.3518137e-01 -1.1446489e+00 -4.0783176e+00 -9.4285265e-02
 -5.8507895e+00  2.9931200e+00 -3.7609255e+00 -2.9285951e+00
 -3.0377593e+00  2.4948171e-01 -1.2209439e+00  1.8995675e+00
 -5.0839119e+00  6.3467962e-01 -1.3108665e+00 -1.8630223e+00
 -1.9024959e+00  1.7614042e+00 -2.7153170e+00  3.8097675e+00]",0
81,"[-7.85033020e+02  1.12441269e+02 -6.88293600e+00  3.69001746e+00
  4.95876837e+00  6.80764389e+00 -4.84026241e+00  3.80613828e+00
 -3.14507818e+00 -6.14070988e+00 -1.07841578e+01  2.47433499e-01
 -5.44121981e+00 -5.71518755e+00 -1.53971481e+00 -1.93400061e+00
 -2.88181162e+00  5.38504410e+00 -3.78414035e+00 -1.28025138e+00
 -1.43556094e+00 -3.03296804e-01 -4.83760977e+00 -1.26300955e+00
 -6.07148552e+00  1.35844398e+00 -3.79748011e+00 -2.07470989e+00
 -3.09599638e+00  1.69551253e-01 -1.05587852e+00  3.02822375e+00
 -3.55129504e+00  2.09774780e+00 -1.08326174e-01 -1.14932692e+00
 -2.92161608e+00  1.72111464e+00 -6.09532297e-01  3.69414306e+00]",0
82,"[-7.35761414e+02  1.16483154e+02 -1.09859686e+01  1.74764862e+01
 -7.24951792e+00  4.29179573e+00 -1.53452740e+01  1.87509072e+00
 -2.34393239e+00 -4.11505604e+00 -9.71496010e+00 -2.60689497e+00
 -2.15870619e+00 -7.11204100e+00 -8.01593661e-01 -5.98020697e+00
 -1.67925024e+00  3.30677438e+00 -8.63756084e+00 -2.82566309e+00
 -7.15566063e+00 -1.62369919e+00 -4.73730946e+00  1.08111250e+00
  8.65348354e-02  6.07452440e+00 -9.68191206e-01 -3.36804891e+00
 -4.56581640e+00 -3.80260062e+00 -2.21071887e+00  1.64705932e+00
 -3.23505616e+00  2.10750580e+00 -2.25113487e+00  1.15356362e+00
 -1.03699780e+00  7.32678115e-01 -8.19441497e-01  1.73716187e+00]",0
83,"[-7.9572638e+02  1.1080526e+02  8.8445090e-02  1.3066669e-01
 -2.7764732e-01  9.3355837e+00 -3.9358637e+00  2.8209264e+00
  2.8079203e-01 -1.8232806e+00 -1.0952277e+01 -1.3518370e+00
 -4.3043756e+00 -4.6681771e+00 -2.6644058e+00 -1.0602775e+00
  4.6863750e-01  5.3962297e+00 -4.0591650e+00 -8.3002210e-02
 -1.5823669e+00  3.3218083e-01 -3.2079341e+00 -9.0619469e-01
 -5.6388516e+00  3.3429277e+00 -2.4199598e+00 -5.1276982e-01
 -1.6161618e+00  3.1340787e-01  1.4538477e-02  3.7359695e+00
 -3.7707460e+00  1.6230658e+00 -1.2102381e+00 -2.0244172e+00
 -2.5868826e+00  2.0838339e+00 -6.6641450e-01  5.0413156e+00]",0
84,"[-7.7699884e+02  1.1510915e+02 -7.3562175e-01  5.3394771e+00
 -8.1753874e+00  5.6163301e+00 -6.1786499e+00 -8.3440882e-01
  5.4168361e-01  5.3645414e-01 -1.0827165e+01 -1.4855227e+00
 -1.3364586e+00 -3.3327987e+00 -3.6068077e+00 -4.6004868e+00
 -1.9028552e+00  2.9398136e+00 -4.7704358e+00  2.8083568e+00
 -3.7922269e-01  4.1087656e+00  6.3510895e-01 -5.4114270e-01
 -4.7686486e+00  3.4065640e+00 -2.6036260e+00 -2.6752472e-01
 -6.1829519e-01  1.4794948e+00 -1.6255760e+00  1.3706046e+00
 -3.5179586e+00  2.2819495e+00 -1.5028449e+00 -1.1792646e-01
 -2.3860288e+00  5.4206109e-01 -8.2488710e-01  2.7256098e+00]",0
85,"[-7.9873779e+02  1.0801956e+02  1.4363850e+00  5.0939751e+00
  7.0337939e-01  9.1934719e+00 -3.6989331e-01  5.3115835e+00
  1.0577606e+00  9.8982775e-01 -7.8759022e+00 -8.0588293e-01
 -3.3664684e+00 -2.3391757e+00 -1.7418209e+00 -2.0575256e+00
 -5.7548583e-01  6.1029539e+00 -4.2241325e+00  1.3949465e+00
 -5.1848490e-02  1.1433707e+00 -1.2094082e+00  8.9115864e-01
 -5.4768944e+00  4.2960534e+00 -7.2012442e-01  8.1562042e-02
 -7.8845358e-01  1.9578538e+00  5.1324439e-01  4.2518067e+00
 -3.4374585e+00  1.3552228e+00 -9.4723529e-01 -7.6985317e-01
 -2.7656724e+00  2.2191105e+00 -1.2764804e+00  3.3217268e+00]",0
86,"[-7.9481989e+02  1.0456710e+02 -3.9768288e+00  6.0926499e+00
  2.5875671e+00  6.2407885e+00 -2.4784336e+00  8.1411381e+00
 -2.1593542e+00 -2.3355644e+00 -7.9779286e+00 -2.1228957e+00
 -5.8637414e+00 -3.4382219e+00 -9.2434973e-01 -4.7423496e+00
 -2.2954078e+00  5.3830414e+00 -5.4172835e+00  8.1822073e-01
 -3.0975407e-01 -3.7761268e-01 -4.2016487e+00 -1.3864747e-01
 -5.1074138e+00  2.8272538e+00 -1.7831150e+00 -1.0407209e+00
 -1.1439542e+00  6.5639657e-01 -4.1149136e-01  3.1507778e+00
 -4.1302552e+00  1.6280135e+00 -7.5145179e-01 -1.1884767e+00
 -2.3810914e+00  2.2733810e+00 -8.2885522e-01  4.9872241e+00]",0
87,"[-7.90442871e+02  1.12943665e+02 -1.89623725e+00  9.98788476e-01
 -1.77920413e+00  8.70582294e+00 -1.82322574e+00  1.89468873e+00
  1.45585477e+00  2.07454944e+00 -1.08471899e+01 -3.65741110e+00
 -5.06042719e+00 -4.71236801e+00 -2.72063780e+00 -1.73802555e+00
 -1.70058227e+00  5.88106012e+00 -3.20138121e+00 -1.17976499e+00
 -2.58527207e+00 -4.77093667e-01 -3.20683599e+00 -4.93124306e-01
 -6.34652185e+00  1.56650496e+00 -3.75330424e+00 -1.70897627e+00
 -1.29852676e+00  1.07770228e+00 -2.00071096e+00  7.65058160e-01
 -6.04077291e+00  2.55462468e-01 -1.72929597e+00 -2.06953907e+00
 -2.48745155e+00  2.38926172e+00 -1.96700156e+00  2.98083949e+00]",0
88,"[-7.86826843e+02  1.11515579e+02 -2.33164620e+00  7.81506681e+00
  3.15980268e+00  7.32266140e+00 -2.31944132e+00  7.72756577e+00
 -1.48864314e-01 -7.23255754e-01 -5.83242941e+00 -2.06230593e+00
 -6.47981262e+00 -2.89002085e+00 -1.39684629e+00 -4.06834173e+00
 -1.39155471e+00  7.79778004e+00 -4.20847988e+00  1.97394478e+00
  2.14797211e+00 -1.15793295e-01 -3.92652845e+00  3.15710735e+00
 -2.46052885e+00  3.97630739e+00 -2.58320004e-01  3.72355670e-01
 -1.69837809e+00  1.40781569e+00  4.33487594e-01  2.60272288e+00
 -5.04826498e+00  2.78539276e+00 -2.44362980e-01 -2.76325965e+00
 -2.31293631e+00  2.20884109e+00 -1.42981803e+00  3.70786691e+00]",0
89,"[-7.91455383e+02  1.09065865e+02 -3.61033750e+00  8.45765400e+00
  6.97064972e+00  6.28996944e+00 -4.06482553e+00  7.16563892e+00
 -5.08287907e-01 -3.81755996e+00 -8.21123791e+00 -1.02075160e-01
 -5.65713167e+00 -4.89342928e+00 -2.50245023e+00 -3.07209229e+00
 -2.64871907e+00  6.56518126e+00 -1.10471034e+00  1.46364260e+00
  3.48255903e-01  2.73359418e-01 -7.10904741e+00 -2.07924342e+00
 -4.65536785e+00  9.43607926e-01 -5.24530077e+00 -1.35063136e+00
 -1.17991221e+00  2.65903771e-01 -1.79730415e+00  3.60752320e+00
 -4.16156864e+00  3.94785553e-02  1.70055404e-01 -3.55423748e-01
 -3.13810420e+00  3.32960343e+00  9.63589966e-01  2.89927149e+00]",0
90,"[-7.76054260e+02  1.12312691e+02 -5.15158176e+00  8.80791473e+00
  2.37099882e-02  6.27528238e+00 -5.10032845e+00  8.57204628e+00
 -3.82605290e+00 -3.86552119e+00 -5.00718689e+00 -4.20359802e+00
 -5.61616135e+00 -4.79959822e+00 -2.20459223e+00 -2.75066304e+00
 -2.09708738e+00  7.64167929e+00 -4.59495878e+00  1.38966978e+00
 -1.29730535e+00 -1.10982704e+00 -1.14078188e+00 -1.16610624e-01
 -4.96426058e+00  4.78543854e+00 -1.87771487e+00 -1.44740665e+00
 -1.45296729e+00  1.29876280e+00 -1.88967049e+00  2.75369906e+00
 -3.54281783e+00  6.24203026e-01 -1.80789292e+00 -1.27388954e+00
 -3.39744878e+00  1.21935296e+00  3.15465420e-01  5.29836035e+00]",0
91,"[-7.8010193e+02  1.1624767e+02 -4.0820956e+00  5.3006315e+00
  7.3216242e-01  6.5378423e+00 -2.1230407e+00  5.2597919e+00
 -8.1796288e-01 -1.7884603e+00 -9.5227461e+00 -4.1083713e+00
 -8.3640594e+00 -5.2286053e+00 -2.5302577e+00 -3.6325207e+00
 -1.0934685e+00  5.7676091e+00 -4.8316951e+00  1.2239335e+00
  3.7354165e-01 -3.6190733e-01 -4.1296897e+00 -6.7025930e-01
 -5.5519223e+00  2.5229228e+00 -2.6165631e+00 -1.7644575e-01
 -9.9267799e-01  5.1046753e-01 -1.3612862e+00  2.0294275e+00
 -4.9291945e+00  1.1789205e+00 -1.1914104e+00 -2.3779008e+00
 -3.2754183e+00  2.0372915e+00 -1.4145738e+00  4.4582849e+00]",0
92,"[-7.7802667e+02  1.1055531e+02 -2.7930181e+00  4.9015145e+00
 -3.9595783e+00  8.7915144e+00 -5.7118258e+00  4.0097289e+00
 -1.6368409e+00 -1.4158005e+00 -9.3928862e+00 -1.5438308e+00
 -4.2422142e+00 -5.1242590e+00 -3.4535635e+00 -3.9623635e+00
 -2.4829822e+00  4.8055162e+00 -3.7401659e+00  2.3909152e-01
 -1.4419523e+00 -1.2360629e+00 -3.8545694e+00  5.5621263e-02
 -4.4168310e+00  3.0743246e+00 -2.2014010e+00  1.2299788e+00
 -1.0379306e+00  1.0187327e+00 -1.5232842e+00  1.8448036e+00
 -4.7342958e+00  9.8011905e-01 -7.1910191e-01 -2.2161198e+00
 -1.9787787e+00  3.1356156e+00 -1.6537752e+00  2.6775680e+00]",0
93,"[-7.74165161e+02  1.18069336e+02 -1.95164204e+00  7.93438578e+00
 -1.81969631e+00  3.70845962e+00 -3.40600348e+00  4.41835356e+00
 -2.06520867e+00  1.89470613e+00 -6.50129986e+00 -2.85031533e+00
 -5.19755554e+00 -3.49818659e+00 -2.75315380e+00 -2.57560682e+00
  1.08133823e-01  6.66544199e+00 -4.20166397e+00  1.92731112e-01
 -2.28258967e+00 -2.03370070e+00 -2.71291995e+00  3.25497448e-01
 -5.62527561e+00  3.16941571e+00 -2.80114317e+00 -2.34508252e+00
 -2.61451221e+00  2.41714761e-01 -1.89858961e+00  4.43590832e+00
 -1.79453659e+00  1.95492291e+00 -9.90530252e-01 -2.08788896e+00
 -4.02119780e+00  3.24474543e-01 -1.75193608e+00  3.78718328e+00]",0
94,"[-7.7458142e+02  1.1849585e+02 -2.3475370e+00  3.4049690e+00
 -1.5935388e-01  1.1749215e+01 -4.6225209e+00  2.1162789e+00
 -9.6481210e-01 -1.5947057e+00 -1.0371939e+01 -1.3575612e+00
 -4.1527390e+00 -4.7235980e+00 -3.4033279e+00 -2.7419899e+00
 -1.3594217e+00  4.4329762e+00 -5.1540246e+00 -5.1135015e-01
 -2.1441205e+00 -2.4188461e+00 -4.7293429e+00 -7.0854247e-01
 -5.6041760e+00  3.8186638e+00 -1.6775368e+00  4.7769165e-01
 -1.6262782e-01  1.2306079e+00 -1.0243326e+00  3.6882892e+00
 -4.0296812e+00  1.7406002e+00 -7.8834069e-01 -2.1577642e+00
 -1.6918639e+00  2.8230433e+00 -8.4435028e-01  4.8175483e+00]",0
95,"[-7.6924158e+02  1.1929252e+02  4.0567744e-01  8.2301407e+00
  4.9360871e-01  1.1681597e+01 -4.1870189e+00  4.4359279e+00
 -1.8615227e+00 -2.2441158e+00 -6.9211564e+00 -2.7532971e+00
 -3.4506388e+00 -3.1554880e+00 -9.9515420e-01 -1.7542597e+00
 -2.0257361e+00  5.0558524e+00 -4.7241125e+00 -2.6476301e-02
 -1.3079253e+00 -1.1143329e+00 -2.0891724e+00 -1.8560977e-01
 -5.3396454e+00  2.6445975e+00 -2.0064886e+00 -1.1835051e+00
 -1.5286326e+00  1.4489717e+00 -7.5866729e-02  3.3198192e+00
 -3.3419816e+00  1.6274521e+00  2.0126195e-01 -1.6445845e+00
 -3.0157785e+00  9.6396846e-01 -8.2746547e-01  3.4697011e+00]",0
96,"[-7.9210437e+02  1.1293205e+02  3.4269528e+00  5.2023020e+00
 -3.4065571e-01  9.2907515e+00 -3.6151791e+00  2.6911590e+00
 -2.6007439e-03 -2.0139463e+00 -1.0240325e+01 -3.0198791e+00
 -6.1970515e+00 -5.5371132e+00 -4.5118451e+00 -4.8463693e+00
 -3.0788710e+00  3.7742853e+00 -5.4348350e+00  1.5007453e-01
 -3.6116862e+00 -1.6859562e+00 -2.7695608e+00 -5.2044070e-01
 -4.4066753e+00  5.3650823e+00  3.9368764e-01  2.4896510e+00
  2.5943968e-01  8.5922128e-01 -1.6418111e-01  2.4192953e+00
 -4.6834998e+00  1.7673343e+00 -1.2948079e-01 -7.2875386e-01
 -2.1974862e+00  2.4542015e+00 -1.1947689e+00  3.5501897e+00]",0
97,"[-7.8194952e+02  1.0495653e+02  1.4589522e+01  3.2609906e+00
  5.5264111e+00  1.2107475e+01  2.7398107e+00  2.7347941e+00
  3.7797182e+00 -8.6839926e-01 -4.9223728e+00 -1.3266556e+00
  7.9516268e-01 -3.8272617e+00 -1.5520437e+00 -2.3761885e+00
  1.3902725e+00  4.4074054e+00 -2.9775846e-01  1.0694084e+00
  2.6387949e+00 -1.2766347e+00 -8.0756915e-01 -1.0289016e+00
 -1.2594504e+00  1.5780283e+00 -1.8576834e+00 -3.4393156e+00
 -8.4242240e-02  4.3013725e-01  8.6107427e-01  9.3004167e-01
 -2.3943412e+00 -9.0408099e-01 -6.3271755e-01 -3.8344183e+00
  1.3578651e+00  2.1716213e+00  2.9368705e-01  1.1277605e+00]",0
98,"[-7.77466614e+02  1.18233047e+02 -3.33935547e+00 -2.09504390e+00
 -1.17496395e+01  3.01165175e+00 -3.91841674e+00  1.77231574e+00
  3.24956608e+00  3.88913250e+00 -1.15774994e+01 -4.94982958e+00
 -5.12550926e+00 -3.76403642e+00 -1.38062477e+00 -2.01985073e+00
 -2.21231198e+00  3.88948011e+00 -3.89457202e+00  1.91031635e+00
 -2.07787347e+00  2.05940533e+00 -9.89343643e-01 -1.16983116e+00
 -7.36569262e+00  1.29545975e+00 -2.36434507e+00 -4.89622891e-01
  2.56573465e-02  1.92780721e+00 -8.46682131e-01  3.26042867e+00
 -5.57833910e+00 -7.20353782e-01 -9.89616990e-01 -1.11546338e+00
 -2.62905645e+00  2.49104238e+00 -2.22003818e+00  2.55374050e+00]",0
99,"[-7.8735211e+02  1.1229731e+02 -3.4309468e+00  4.0714450e+00
 -2.4413726e+00  5.0343223e+00 -2.4452131e+00  2.7186544e+00
 -4.1231585e-01  4.2394105e-01 -9.5655985e+00 -1.9714013e+00
 -2.6177497e+00 -3.4566309e+00 -3.4271164e+00 -3.4431181e+00
 -3.2215016e+00  4.6700234e+00 -3.5910950e+00  1.5799230e+00
 -1.8585216e+00 -1.0907804e+00 -3.5934374e+00 -3.6944953e-01
 -4.6822829e+00  2.5403352e+00 -3.2887952e+00 -1.7193975e+00
 -2.6117246e+00  1.3004112e+00  1.0013575e-02  4.4635024e+00
 -3.0751765e+00  8.6588287e-01 -9.9455285e-01 -2.9077990e+00
 -3.3978765e+00  2.8084853e+00 -9.8846340e-01  3.5432940e+00]",0
100,"[-7.99246582e+02  1.12048019e+02  2.69230700e+00  1.74216044e+00
  3.60299253e+00  1.15137415e+01 -2.89503264e+00  2.74040699e+00
 -3.17269117e-01 -1.29672158e+00 -1.02838364e+01 -4.24191046e+00
 -6.83162975e+00 -6.09181786e+00 -6.45828485e+00 -1.92392635e+00
 -7.69211769e-01  3.01768756e+00 -3.00121999e+00  1.12622833e+00
 -2.47162962e+00 -2.47033268e-01 -2.64568067e+00  1.65120351e+00
 -3.11364126e+00  3.12835765e+00 -2.55103445e+00  1.29866317e-01
 -1.50012517e+00  1.98371971e+00 -8.44604895e-02  2.28827286e+00
 -3.82257462e+00  9.06654537e-01 -2.11295700e+00 -5.59087217e-01
 -1.22396395e-01  3.09403515e+00 -8.87278497e-01  2.54529715e+00]",1
101,"[-5.93086670e+02  6.21024437e+01  3.87173963e+00  1.00859585e+01
 -1.20411816e+01  1.33768873e+01 -6.66376209e+00  3.74300647e+00
 -2.91318917e+00  2.67951131e+00 -4.00492048e+00 -5.03437042e+00
 -2.64736581e+00 -8.77636623e+00 -4.77371073e+00 -3.70394826e+00
 -4.43188936e-01 -2.40788484e+00 -2.01173925e+00 -1.04886806e+00
 -4.58580112e+00 -2.65637708e+00 -3.29908419e+00 -6.12361956e+00
  3.30109417e-01 -5.19217825e+00 -4.18970436e-01 -1.23715591e+00
 -2.14964509e+00  1.07360554e+00 -9.62104261e-01 -5.24539165e-02
 -1.98789454e+00 -1.64986685e-01 -3.07824183e+00 -1.65134633e+00
  3.02353680e-01 -3.63539696e-01  7.87641764e-01  3.96344244e-01]",1
